,datetime,sender,message,sentiment_score
17880,2022-09-06 16:00:00,Abhishek,Nice,0
17881,2022-09-06 16:00:00,Amu Delhi,Abhi utha hai!,0
17882,2022-09-06 16:00:00,Amu Delhi,?,0
17883,2022-09-06 16:00:00,Abhishek,Nai 1 baje,0
17884,2022-09-06 16:00:00,Amu Delhi,🤭🤭,0
17885,2022-09-06 16:00:00,Amu Delhi,Alsi bui,0
17886,2022-09-06 16:00:00,Amu Delhi,Abhi kya kar Raha hai?,0
17887,2022-09-06 16:01:00,Abhishek,Haan bahot so raha hun.,0
17888,2022-09-06 16:01:00,Abhishek,Aaj maine apna BP check Kiya. 95/63 ho gaya tha lol,0
17890,2022-09-06 16:01:00,Amu Delhi,Lol.. so-so ke 😂,0
17891,2022-09-06 16:01:00,Abhishek,Haan shayad,0
17892,2022-09-06 16:01:00,Amu Delhi,Oooooooo,0
17893,2022-09-06 16:02:00,Abhishek,Tum batao,0
17894,2022-09-06 16:02:00,Amu Delhi,Activity Karo thoda . Push up and all,0
17895,2022-09-06 16:02:00,Abhishek,Haan,0
17896,2022-09-06 16:02:00,Amu Delhi,Main toh kaam kar rahi hu office ka,0
17897,2022-09-06 16:02:00,Amu Delhi,Subah kiya 10-2,0
17898,2022-09-06 16:02:00,Amu Delhi,Phir khana kha ke so gayi,0
17899,2022-09-06 16:02:00,Amu Delhi,Ab phir baithi hu,0
17901,2022-09-06 16:03:00,Abhishek,Nahi shaam ko 7-8 baje koi leke aaega. Let's c,0
17903,2022-09-06 23:30:00,Abhishek,Kya ams. Jagi ho?,0
17904,2022-09-06 23:30:00,Abhishek,Chetan ka call aa gaya tha. Kafi der baat kar raha tha usse,0
17905,2022-09-06 23:30:00,Amu Delhi,Bas sone ja rahi hu abs,0
17906,2022-09-06 23:30:00,Amu Delhi,Neend aa rahi hai,0
17907,2022-09-06 23:30:00,Abhishek,Call karun 2 min me,0
17908,2022-09-06 23:31:00,Amu Delhi,Nai . Kal baat karte hai,0
17909,2022-09-06 23:31:00,Abhishek,Chalo thik hai,0
17911,2022-09-06 23:31:00,Amu Delhi,Kya keh raha tha Chetan?,0
17912,2022-09-06 23:31:00,Amu Delhi,Chat karte hai,0
17913,2022-09-06 23:31:00,Amu Delhi,Bolne ka Mann nai kar raha,0
17914,2022-09-06 23:32:00,Abhishek,"Kuchh nahi, Monday ko Rajkot ja raha hai divorce n all ke liye.",0
17915,2022-09-06 23:32:00,Amu Delhi,Counselling ka kya hua?,0
17916,2022-09-06 23:32:00,Abhishek,Inki baat Hui thi counselor se. Counselor ne Nirali ko saaf bola ki divorce to bilkul nahi karna chahiye,0
17917,2022-09-06 23:33:00,Abhishek,But Nirali is very adamant,0
17918,2022-09-06 23:33:00,Abhishek,Chhodo tum baat mat karna Nirali se.,0
17920,2022-09-06 23:33:00,Abhishek,Nirali ke kuchh agenda/issues issues hain. Kal bataunga,0
17921,2022-09-06 23:33:00,Amu Delhi,Waise counsellors usually apna opinion dete nai hai,0
17922,2022-09-06 23:33:00,Abhishek,She is a very dangerous girl,0
17923,2022-09-06 23:34:00,Amu Delhi,😳,0
17924,2022-09-06 23:34:00,Amu Delhi,Dara rahe ho mereko,0
17925,2022-09-06 23:34:00,Abhishek,Arey matlab i think she is not mentally stable,0
17926,2022-09-06 23:34:00,Amu Delhi,Accha,0
17927,2022-09-06 23:35:00,Abhishek,She never was. Even before marriage she wasn't stable,0
17928,2022-09-06 23:35:00,Amu Delhi,Ohh,0
17929,2022-09-06 23:35:00,Abhishek,To isiliye tum mat baat karna Nirali se,0
17930,2022-09-06 23:35:00,Abhishek,Tumhari kuchh baat to nahi hui na?,0
17931,2022-09-06 23:35:00,Amu Delhi,Nai.. kuch bhi nai,0
17933,2022-09-06 23:36:00,Abhishek,Anuway,0
17934,2022-09-06 23:36:00,Amu Delhi,Hmm.. chalo,0
17935,2022-09-06 23:36:00,Amu Delhi,Soti hu,0
17936,2022-09-06 23:36:00,Abhishek,Manasi se Sat mil rahi ho na,0
17937,2022-09-06 23:36:00,Amu Delhi,Haan.. sat and sun,0
17939,2022-09-06 23:37:00,Abhishek,Chalo so jao phir,0
17940,2022-09-06 23:37:00,Amu Delhi,Yep,0
17941,2022-09-06 23:37:00,Amu Delhi,Abhi mummy 1 ghante se continuous kuch na kuch bole ja rahi thi,0
17942,2022-09-06 23:37:00,Amu Delhi,Toh main thak gayi sun sun ke,0
17943,2022-09-06 23:37:00,Amu Delhi,Kal baat karte hai,0
17944,2022-09-06 23:37:00,Abhishek,Oh,0
17945,2022-09-06 23:37:00,Abhishek,Thik hai,0
17946,2022-09-06 23:37:00,Abhishek,Sab thik na ghar pe,0
17947,2022-09-06 23:37:00,Amu Delhi,Arey matlab aise hi stories suna Rahi thi,0
17949,2022-09-06 23:38:00,Amu Delhi,Kuch serious nai,0
17950,2022-09-06 23:38:00,Abhishek,Chalo thik hai amu,0
17951,2022-09-06 23:38:00,Abhishek,So jao,0
17952,2022-09-06 23:38:00,Amu Delhi,Haan waise thik hai,0
17954,2022-09-06 23:38:00,Amu Delhi,<Media omitted>,0
17956,2022-09-06 23:38:00,Amu Delhi,Toh accha nai laga...,0
17957,2022-09-06 23:39:00,Amu Delhi,Wahan pe akele hai...,0
17958,2022-09-06 23:39:00,Amu Delhi,Senti lag raha hai,0
17959,2022-09-06 23:39:00,Abhishek,Ohk,0
17960,2022-09-06 23:39:00,Amu Delhi,Kabhi kabhi lagta hai ki meri kismat hi kharab hai kuch,0
17962,2022-09-06 23:40:00,Amu Delhi,Chalo chodo,0
17963,2022-09-06 23:40:00,Amu Delhi,Soti hu ... Bahot ho raha hai,0
17965,2022-09-06 23:41:00,Amu Delhi,But PPL should not feel neglected at least na,0
17966,2022-09-06 23:41:00,Abhishek,Haan,0
17967,2022-09-06 23:41:00,Amu Delhi,Agar ye dono saath me hote toh itna tensions nai hota,0
17968,2022-09-06 23:41:00,Abhishek,I know,0
17969,2022-09-06 23:41:00,Amu Delhi,Chote mote issues me they take care of each other,0
17970,2022-09-06 23:42:00,Amu Delhi,Gurgaon rahungi toh dono parents ko ignore ksrungi,0
17971,2022-09-06 23:42:00,Amu Delhi,Sangli rahungi tumhe and dad ko ignore ksrungi,0
17972,2022-09-06 23:43:00,Amu Delhi,Ambap me rehna thoda mushkil hi hai anyways... But again tumhe ignore karungi,0
17973,2022-09-06 23:43:00,Amu Delhi,So wohi hai... No way out...,0
17974,2022-09-06 23:43:00,Abhishek,Itna kyu soch rahi stupid,0
17975,2022-09-06 23:43:00,Amu Delhi,Aur kya,0
17976,2022-09-06 23:43:00,Amu Delhi,Abhi sangli me hu to wahan pe tum pareshan ho,0
17977,2022-09-06 23:44:00,Abhishek,Sore throat hai bas unhe,0
17978,2022-09-06 23:44:00,Amu Delhi,Phir dad bhi aise message kar rahe hai,0
17979,2022-09-06 23:44:00,Amu Delhi,Phir bhi yaar... Koi apna saath hota hai toh accha hi lagta hai na,0
17980,2022-09-06 23:44:00,Amu Delhi,At least 10% of the times,0
17981,2022-09-06 23:44:00,Abhishek,Haan par unhe saath rehna chahiye na mummy ke saath,0
17982,2022-09-06 23:44:00,Amu Delhi,I hardly spend like 10 days in a year with him,0
17983,2022-09-06 23:45:00,Abhishek,Hm,0
17984,2022-09-06 23:45:00,Amu Delhi,Haan... Wohi lagta hai ki kismat hi kharab hai... Ki unki ek dusre ke saath banti nai hai,0
17985,2022-09-06 23:45:00,Amu Delhi,"Mummy ka itna nai lagta, coz yahan pe naani hai, aur phir bhi i get to stay with her for 1-2 months in a year",0
17986,2022-09-06 23:46:00,Amu Delhi,Plus she is very social toh she doesn't feel lonely,0
17987,2022-09-06 23:46:00,Abhishek,Hmm,0
17988,2022-09-06 23:46:00,Amu Delhi,But kismat dekho... Din gin gin ke time spend karti hu parents ke saath 😂😂,0
17989,2022-09-06 23:46:00,Abhishek,Waha papa bhi to family ke saath hai. Trips etc pe jaate hain. Doston ke saath masti karte hain. Tumhare mom dad hamse Jada fun karte hain i think 😅,0
17990,2022-09-06 23:46:00,Amu Delhi,Chodo .... Soti hu ab,0
17991,2022-09-06 23:47:00,Amu Delhi,Sab khud ko convince karne ki baatein hai ...,0
17992,2022-09-06 23:48:00,Amu Delhi,"End of the day situation wohi rahegi, jab tak parents hai tab saal me 1-2 mahine ka hi time milega unke saath .. that too have to divide between both of them",0
17993,2022-09-06 23:48:00,Amu Delhi,Drawbacks of being a girl i guess.. and not having a brother,0
17994,2022-09-06 23:49:00,Abhishek,Amsy. Baat karte hain is topic pe Gurgaon me,0
17995,2022-09-07 14:24:00,Abhishek,You deleted this message,0
17996,2022-09-07 14:24:00,Abhishek,You deleted this message,0
17997,2022-09-07 14:27:00,Abhishek,You deleted this message,0
17998,2022-09-07 14:28:00,Abhishek,You deleted this message,0
17999,2022-09-07 14:37:00,Amu Delhi,Tum banaras me ruk jao,0
18000,2022-09-07 14:37:00,Amu Delhi,I will try my best,0
18001,2022-09-07 14:38:00,Amu Delhi,Tum tabhi aana jab mera plan Bane,0
18002,2022-09-07 14:39:00,Abhishek,"Banaras me kaam nahi kar paunga, usse Jada tension hota hai",0
18003,2022-09-07 14:39:00,Abhishek,Mai Sunday ya Sat ko Gurgaon aa jaunga,0
18005,2022-09-07 14:40:00,Amu Delhi,Manasi Friday evening ya Saturday early Monday aayegi,0
18006,2022-09-07 14:40:00,Amu Delhi,Usse baat karke dekhti hu ki mereko kitna rukna padega,0
18007,2022-09-07 14:45:00,Amu Delhi,Nai toh idhar aa jao,0
18008,2022-09-07 14:45:00,Amu Delhi,Yahan pe araam se kaam kar sakte ho,0
18009,2022-09-07 14:45:00,Amu Delhi,Table chair bhi hai,0
18010,2022-09-07 15:10:00,Amu Delhi,Delete kyu kiye messages?,0
18011,2022-09-07 20:39:00,Abhishek,Visa ka process start Kiya amu,0
18012,2022-09-07 21:00:00,Amu Delhi,Yay,0
18013,2022-09-07 22:07:00,Amu Delhi,Passport wala matter resolve hua?,0
18016,2022-09-08 11:44:00,Amu Delhi,Bui is here,0
18018,2022-09-08 11:44:00,Amu Delhi,Bui ke aane ke pehle hi pata chal jaata hai mujhe,0
18019,2022-09-08 11:44:00,Abhishek,Chay pine aaya hun,0
18020,2022-09-08 11:44:00,Amu Delhi,Ooooo,0
18022,2022-09-08 11:45:00,Amu Delhi,Aaj main aur mummy 9 baje uthe hai,0
18023,2022-09-08 11:45:00,Abhishek,Ghar pahunch ke ping karta hun,0
18025,2022-09-08 17:30:00,Amu Delhi,Kya kar rahe ho abs,0
18026,2022-09-08 18:11:00,Amu Delhi,Call karungeM,0
18027,2022-09-08 18:18:00,Abhishek,Bhu ayurveda me gaya tha ams. Mummy ka sugar ke liye,0
18028,2022-09-08 18:18:00,Amu Delhi,Accha,0
18029,2022-09-08 18:18:00,Abhishek,Abhi to koi nahi mila. Mummy baad me kabhi jaengi,0
18030,2022-09-08 18:18:00,Amu Delhi,Hmm,0
18031,2022-09-08 18:18:00,Abhishek,Tum sunao,0
18032,2022-09-08 18:19:00,Amu Delhi,Kuch nai abs,0
18033,2022-09-08 18:19:00,Amu Delhi,Aise hi baithi hu aangan me,0
18034,2022-09-08 18:19:00,Amu Delhi,Chilling,0
18035,2022-09-08 18:19:00,Amu Delhi,Tumhara flight final ho gaya?,0
18036,2022-09-08 18:19:00,Abhishek,Matlab?,0
18037,2022-09-08 18:19:00,Abhishek,Ggn aane ka?,0
18038,2022-09-08 18:22:00,Amu Delhi,Haan,0
18039,2022-09-08 18:39:00,Amu Delhi,Ho gayi hai kya final?,0
18040,2022-09-08 18:40:00,Abhishek,Haan Sat/sun ka hai,0
18041,2022-09-08 18:40:00,Abhishek,Karta hun call 10 min me,0
18043,2022-09-08 18:44:00,Amu Delhi,Abhi going out with mom,0
18046,2022-09-08 19:09:00,Abhishek,Visa form me time Residency wala address de du na. Just in case nahi honge to courier center se collect ho jaega right,0
18047,2022-09-08 19:12:00,Amu Delhi,Haan... Communication address na? To deliver passport after interview?,0
18048,2022-09-08 19:12:00,Abhishek,Haan,0
18049,2022-09-08 19:12:00,Amu Delhi,Call Karu?,0
18050,2022-09-08 19:54:00,Abhishek,Is contact info me Asmita ka detail dun ya rehne dun,0
18051,2022-09-08 19:54:00,Abhishek,Us contact*,0
18052,2022-09-08 21:58:00,Abhishek,Kya ams,0
18053,2022-09-08 21:58:00,Abhishek,So gayi,0
18054,2022-09-08 21:59:00,Amu Delhi,TV dekh rahi hu,0
18055,2022-09-08 21:59:00,Amu Delhi,Bhar diya form?,0
18056,2022-09-08 22:52:00,Amu Delhi,Bui bui,0
18057,2022-09-08 22:52:00,Abhishek,<Media omitted>,0
18059,2022-09-08 22:52:00,Abhishek,Amsy pie,0
18061,2022-09-08 22:53:00,Amu Delhi,Awwww,0
18062,2022-09-08 22:53:00,Amu Delhi,Kya hua bubbu,0
18063,2022-09-08 22:53:00,Abhishek,Aiwe hi,0
18064,2022-09-08 22:53:00,Amu Delhi,<Media omitted>,0
18065,2022-09-08 22:53:00,Abhishek,Yaad aa rahi hai amsy ki,0
18066,2022-09-08 22:53:00,Abhishek,Aww,0
18067,2022-09-08 22:53:00,Amu Delhi,Hmm... Jald hi karenge godu godu,0
18068,2022-09-08 22:53:00,Abhishek,Mat bhejo waise sticker,0
18070,2022-09-08 22:54:00,Abhishek,Bui bui,0
18071,2022-09-08 22:54:00,Amu Delhi,Hawwww,0
18072,2022-09-08 22:54:00,Amu Delhi,Kya abs,0
18073,2022-09-08 22:54:00,Amu Delhi,Baat karni hai?,0
18074,2022-09-08 22:54:00,Abhishek,Haa,0
18075,2022-09-08 22:54:00,Amu Delhi,Call Karo phir,0
18076,2022-09-09 09:05:00,Amu Delhi,good morning bui bui,0
18077,2022-09-09 11:25:00,Abhishek,Aaj shaam ki flight hai ams,0
18078,2022-09-09 11:25:00,Abhishek,320 pm. Vistara,0
18079,2022-09-09 11:39:00,Amu Delhi,Ooo,0
18080,2022-09-09 11:39:00,Amu Delhi,Par kal parson chutti uai,0
18081,2022-09-09 11:39:00,Amu Delhi,Abhi se kyu ja rahe ho?,0
18082,2022-09-09 11:41:00,Abhishek,Bore ho Raha hun yaha,0
18083,2022-09-09 11:41:00,Amu Delhi,Hmm,0
18084,2022-09-09 11:43:00,Amu Delhi,Mereko phir kal se anxiety ho rahi hai,0
18086,2022-09-09 11:50:00,Amu Delhi,Call from airport,0
18087,2022-09-09 12:12:00,Abhishek,Haan amu,0
18088,2022-09-09 12:13:00,Abhishek,Thoda sa meditate karo. Thik ho jata hai.,0
18089,2022-09-09 12:13:00,Abhishek,Karta hun call,0
18091,2022-09-09 14:12:00,Abhishek,Security done ams,0
18093,2022-09-09 14:13:00,Amu Delhi,Call kab karega?,0
18094,2022-09-09 14:13:00,Abhishek,Coffee lekar karta hun ams,0
18095,2022-09-09 14:14:00,Amu Delhi,Cool,0
18096,2022-09-09 14:14:00,Amu Delhi,But coffee at banaras airport not good 🤭🤭,0
18097,2022-09-09 14:48:00,Abhishek,Kya amu,0
18098,2022-09-09 14:48:00,Abhishek,Sab thik?,0
18099,2022-09-09 14:48:00,Abhishek,Boarding start ho rahi hai,0
18100,2022-09-09 14:48:00,Abhishek,Tried calling you,0
18101,2022-09-09 14:55:00,Abhishek,Amay,0
18102,2022-09-09 14:55:00,Abhishek,Amsy,0
18103,2022-09-09 15:05:00,Amu Delhi,Abssss,0
18104,2022-09-09 15:14:00,Abhishek,Baith gaya ams,0
18105,2022-09-09 15:14:00,Abhishek,Flight me,0
18108,2022-09-09 15:15:00,Amu Delhi,Journey,0
18111,2022-09-09 17:14:00,Amu Delhi,Pahunch gaye Bui?,0
18112,2022-09-09 17:14:00,Abhishek,Haan landed.,0
18113,2022-09-09 17:14:00,Amu Delhi,Cool,0
18114,2022-09-09 17:15:00,Abhishek,Abhi kuchh congestion hai to plane ruko hui hai,0
18115,2022-09-09 17:15:00,Amu Delhi,Ohhk,0
18116,2022-09-09 17:15:00,Amu Delhi,Tum thik ho?,0
18117,2022-09-09 17:15:00,Abhishek,Haan,0
18118,2022-09-09 17:15:00,Amu Delhi,👍🏻,0
18119,2022-09-09 19:00:00,Abhishek,Reached home ams,0
18120,2022-09-09 20:19:00,Abhishek,Chetan se baat Hui ams. I didn't tell him that I am in ggn,0
18122,2022-09-09 20:21:00,Amu Delhi,Mummy se gappe maar rahi thi,0
18123,2022-09-09 20:21:00,Amu Delhi,Feeling quite better,0
18124,2022-09-09 20:22:00,Amu Delhi,"Bahot baatein ki like bachpan se leke abhi tak ye struggle Kiya, wo kiya and all",0
18125,2022-09-09 20:23:00,Amu Delhi,Kaisa lag raha hai flat pe?,0
18126,2022-09-09 20:23:00,Amu Delhi,Ohh kal se milk start karna hoga na,0
18127,2022-09-09 20:23:00,Amu Delhi,Aur Mamta ko bulau right?,0
18128,2022-09-09 20:24:00,Amu Delhi,Ruksana ko bas evening me aane ko bolti hu.. subah 6 baje disturb karegi tumko,0
18129,2022-09-09 20:25:00,Amu Delhi,<Media omitted>,0
18130,2022-09-09 23:54:00,Amu Delhi,Absy boo... ,0
18131,2022-09-09 23:54:00,Amu Delhi,Good morning babes... Wake up with a smile on your face 🙂😊,0
18135,2022-09-10 09:50:00,Amu Delhi,Arey main doodh order karna bhul gayi,0
18136,2022-09-10 09:50:00,Amu Delhi,Neeche Wale shop se mangwa lo.. doodh and sabji,0
18137,2022-09-10 09:50:00,Abhishek,Haan amu,0
18138,2022-09-10 09:50:00,Abhishek,Manga liya hai,0
18139,2022-09-10 09:57:00,Abhishek,Nikal gaya paani,0
18140,2022-09-10 10:15:00,Amu Delhi,👏🏻👏🏻👏🏻,0
18141,2022-09-10 14:43:00,Amu Delhi,Bui man... Kya kar Raha hai?,0
18142,2022-09-10 14:47:00,Abhishek,Phone pe hu ams,0
18143,2022-09-10 14:47:00,Abhishek,Karta hu,0
18145,2022-09-10 14:48:00,Amu Delhi,Par abhi soungi .. thak gayi subah se plan karte karte,0
18147,2022-09-10 17:19:00,Abhishek,Kya ams,0
18148,2022-09-10 17:19:00,Amu Delhi,Kya abs ...,0
18149,2022-09-10 17:19:00,Abhishek,Uth gayi?,0
18150,2022-09-10 17:20:00,Amu Delhi,Discussions going on,0
18151,2022-09-10 17:20:00,Amu Delhi,Contractor aaya tha abh,0
18152,2022-09-10 17:20:00,Amu Delhi,Usko set kiya,0
18153,2022-09-10 17:20:00,Abhishek,Achha,0
18154,2022-09-10 19:58:00,Amu Delhi,Thak gayi hu abhi subah se,0
18155,2022-09-10 19:59:00,Amu Delhi,Tumne bola tha kal ki sambhal loge,0
18156,2022-09-10 20:00:00,Amu Delhi,Thoda patience rakho...,0
18157,2022-09-10 20:40:00,Abhishek,Can you stop manipulating me and be honest for once and tell me when you are planning to come back?,0
18158,2022-09-10 20:41:00,Amu Delhi,I am not manipulating you,0
18159,2022-09-10 20:42:00,Amu Delhi,You are manipulating me,0
18160,2022-09-10 20:42:00,Amu Delhi,I am trying my best here,0
18161,2022-09-10 20:42:00,Abhishek,👍,0
18162,2022-09-10 20:42:00,Amu Delhi,"If I was not trying to come soon, i would have said that i will come next week",0
18163,2022-09-10 20:43:00,Amu Delhi,I will tell you tomorrow,0
18164,2022-09-10 20:50:00,Abhishek,Monday Tak aa jana,0
18165,2022-09-10 20:51:00,Abhishek,I am fucked up,0
18166,2022-09-10 20:51:00,Abhishek,Feeling fucked up*,0
18167,2022-09-10 20:52:00,Amu Delhi,Manasi ne kaam bole hai ... Unko kaun karega yahan pe,0
18168,2022-09-10 20:53:00,Abhishek,Idk,0
18169,2022-09-10 20:53:00,Abhishek,If I could have managed I would have,0
18171,2022-09-10 20:54:00,Amu Delhi,Tum kal yahan aa jao,0
18172,2022-09-10 20:54:00,Amu Delhi,Yahan pe sab manage ho jayega,0
18173,2022-09-10 20:54:00,Abhishek,I can't travel. Kal flight me phir se dikkat hui thi,0
18174,2022-09-10 20:55:00,Amu Delhi,Mujhe abhi kuch samajh nai aa raha,0
18175,2022-09-10 20:55:00,Amu Delhi,Tum ek toh Friday ko aaye hi kyu,0
18176,2022-09-10 20:55:00,Amu Delhi,Do din aur ruk nai sakte the banaras me,0
18177,2022-09-10 20:55:00,Amu Delhi,Monday ko aa jate... Tab Shayad kuch manage ho jaata,0
18178,2022-09-10 20:56:00,Abhishek,Kyunki kaam ka bahot stress ho raha tha aur friday ko I felt better so I thought ki Aaj nikal jata hun warna wapas bhi nahi aa paata akele,0
18179,2022-09-10 20:56:00,Amu Delhi,Mujhe abhi kaam hai yahan pe,0
18180,2022-09-10 20:57:00,Amu Delhi,Kal baat karte hai,0
18181,2022-09-10 20:57:00,Amu Delhi,Tum so jao ..,0
18182,2022-09-10 20:57:00,Amu Delhi,Measurements le rahe hai har room me,0
18183,2022-09-10 21:49:00,Amu Delhi,Abhi,0
18185,2022-09-11 10:24:00,Abhishek,"Amu, mamata ko mana kar dena. Bahar se mangaunga. Abhi so raha hun. Utha hun to call karta hun",0
18186,2022-09-11 10:40:00,Abhishek,Mamta aa gayi,0
18187,2022-09-11 10:40:00,Abhishek,Chhodo,0
18189,2022-09-11 10:43:00,Amu Delhi,5 mins pehle message dekh...,0
18190,2022-09-11 10:43:00,Amu Delhi,Call karne hi wali thi,0
18191,2022-09-11 12:22:00,Abhishek,Kya kar raha hai amu,0
18192,2022-09-11 12:22:00,Amu Delhi,Kaam ka planning,0
18194,2022-09-11 12:23:00,Abhishek,Dhyan rakho amu,0
18195,2022-09-11 12:23:00,Amu Delhi,Manasi do subah drop karne gayi thi 6 baje... Uske baad aake so gayi,0
18196,2022-09-11 12:23:00,Abhishek,Achha,0
18197,2022-09-11 12:23:00,Abhishek,Call karun?,0
18199,2022-09-11 13:24:00,Amu Delhi,Abhi kaafi relaxed lag raha hai,0
18200,2022-09-11 13:24:00,Abhishek,Good,0
18203,2022-09-11 18:46:00,Amu Delhi,Bui,0
18204,2022-09-11 18:46:00,Amu Delhi,Kya kar Raha hai?,0
18205,2022-09-11 18:53:00,Abhishek,Vikas log ko bulaya hai ams,0
18206,2022-09-11 18:53:00,Abhishek,Chicken banwa raha hun,0
18207,2022-09-11 18:53:00,Abhishek,Mamta se,0
18209,2022-09-11 18:54:00,Amu Delhi,Mast... Enjoy karo,0
18210,2022-09-11 19:38:00,Abhishek,Haan amsy,0
18211,2022-09-11 19:38:00,Abhishek,You deleted this message,0
18214,2022-09-11 20:15:00,Amu Delhi,Kal se toh Bui busy ho jayega office ke kaam me,0
18215,2022-09-11 20:15:00,Amu Delhi,Free hoge tab batana.. let's talk abt return,0
18216,2022-09-11 21:02:00,Amu Delhi,Kya abs...,0
18217,2022-09-11 21:02:00,Abhishek,5 min ams,0
18219,2022-09-11 21:34:00,Amu Delhi,Sunday ko aake sab thik kar dungi abs... Dont worry a lot.. u can manage. U are strong.,0
18221,2022-09-11 21:35:00,Abhishek,Thik hai amu,0
18224,2022-09-11 21:37:00,Abhishek,Haan amu i know,0
18225,2022-09-11 21:37:00,Amu Delhi,Keep calm... Meditation Karo,0
18226,2022-09-11 21:39:00,Amu Delhi,Drizzling,0
18227,2022-09-11 21:39:00,Amu Delhi,<Media omitted>,0
18228,2022-09-11 22:01:00,Amu Delhi,I am sorry that i said so many things yesterday. ,0
18229,2022-09-11 22:02:00,Amu Delhi,"If it was not about the work here, i would have come.",0
18230,2022-09-11 22:03:00,Amu Delhi,So just few more days and i will be there...,0
18231,2022-09-11 22:03:00,Abhishek,"Haan amu, senti mat karo, warna aur yaad aaegi 😏",0
18233,2022-09-11 22:04:00,Amu Delhi,Aur tum aur main milke sab cheez hamesha thik karte hai na?,0
18234,2022-09-11 22:04:00,Abhishek,Haan ams,0
18235,2022-09-11 22:04:00,Amu Delhi,So trust that and be patient for just few more days,0
18236,2022-09-11 22:04:00,Abhishek,Thik hai,0
18237,2022-09-11 22:04:00,Amu Delhi,Phir hum dono job chod ke world tour pe niklenge 🤣🤣,0
18238,2022-09-12 07:17:00,Amu Delhi,Good morning absy boo,0
18239,2022-09-12 07:17:00,Amu Delhi,🤌🏻🤌🏻,0
18240,2022-09-12 10:53:00,Abhishek,Good morning ams,0
18241,2022-09-12 10:53:00,Abhishek,Ye emoji kya hai,0
18242,2022-09-12 11:09:00,Amu Delhi,<Media omitted>,0
18243,2022-09-12 11:10:00,Amu Delhi,"Italian way of saying 'oh lala, this is so awesome'",0
18244,2022-09-12 11:22:00,Amu Delhi,Aaj sahi hai absy dubsy ka mood?,0
18245,2022-09-12 11:52:00,Abhishek,Thik hai,0
18246,2022-09-12 11:55:00,Amu Delhi,Cool.. bas 4 more days 🤩,0
18247,2022-09-12 18:22:00,Amu Delhi,Hsrp ke liye mujhse baat karado,0
18248,2022-09-12 18:22:00,Amu Delhi,Don't pay anything,0
18249,2022-09-12 18:25:00,Amu Delhi,Unko bolo challan kare,0
18250,2022-09-12 18:25:00,Amu Delhi,Don't pay cash,0
18251,2022-09-12 18:25:00,Amu Delhi,Koi challan hai nai hsrp ka... I have checked govt website,0
18252,2022-09-12 18:25:00,Amu Delhi,Wo bas harras kar rahe hai to extract money,0
18253,2022-09-12 18:26:00,Amu Delhi,Beheso mat unse... Just tell him ki karna hai toh challan kar de,0
18254,2022-09-12 18:26:00,Amu Delhi,Aur nikal lo,0
18255,2022-09-12 18:38:00,Amu Delhi,Ho gaya sort?,0
18256,2022-09-12 20:49:00,Amu Delhi,Special kolhapuri chicken masala liya hai Bui ke liye,0
18257,2022-09-12 21:13:00,Abhishek,Yay,0
18259,2022-09-12 21:17:00,Amu Delhi,Hehe,0
18260,2022-09-12 21:17:00,Amu Delhi,Aur yahan ki special chai patti,0
18261,2022-09-12 21:17:00,Amu Delhi,Mujhe bahot pasand aayi,0
18262,2022-09-12 21:17:00,Amu Delhi,"Mast chai banti hai, ekdum kadak",0
18263,2022-09-13 09:55:00,Abhishek,Kya amu,0
18264,2022-09-13 09:56:00,Amu Delhi,Kya abs,0
18265,2022-09-13 09:56:00,Amu Delhi,Good morning,0
18266,2022-09-13 09:56:00,Abhishek,Good morning,0
18267,2022-09-13 09:56:00,Abhishek,Parso aane ki baat Hui kya ams,0
18268,2022-09-13 09:59:00,Amu Delhi,Saturday ko hi aungi abs,0
18269,2022-09-13 13:41:00,Amu Delhi,Lunch,0
18270,2022-09-13 13:41:00,Amu Delhi,Karti hu in 5-10 mins,0
18273,2022-09-13 15:16:00,Amu Delhi,Kya abs,0
18275,2022-09-13 23:11:00,Abhishek,Ams sleeping,0
18278,2022-09-13 23:12:00,Amu Delhi,Gunni,0
18279,2022-09-14 17:47:00,Amu Delhi,Kya abs,0
18280,2022-09-14 22:55:00,Abhishek,Ams leaving for home,0
18281,2022-09-14 22:56:00,Abhishek,Ghar pahunch ke call karta hun,0
18282,2022-09-14 22:56:00,Abhishek,Agar jagi hogi to,0
18283,2022-09-14 23:02:00,Amu Delhi,Haan abhi.  Jagi hu,0
18284,2022-09-14 23:02:00,Amu Delhi,Was just talking to manasi,0
18287,2022-09-15 09:50:00,Amu Delhi,Absy dubsy,0
18288,2022-09-15 09:51:00,Amu Delhi,Today i am feeling ready to come to gurgaon 🙂🙂,0
18289,2022-09-15 09:52:00,Amu Delhi,Almost everything is sorted here.. mera mind finally clear ho gaya hai,0
